Tau	D1	D3	D4	Tau_info	gene	names
AMPD3	0.589251879364589	1.26457912644839	7.26953088208413	4.70731316898589	MAX_ D3	AMPD3	lChiF
AMY2A	0.558698548243872	5.53298641364795	3.18996458771583	9.8832113135493	MAX_ D4	AMY2A	lChiF
ANGPTL5	0.844268020317412	0	10.0917736406166	3.14322377512356	MAX_ D3	ANGPTL5	lChiF
ANKLE1	0.693382958886484	44.5569656189661	12.5341205136699	14.7897294044982	MAX_ D1	ANKLE1	lChiF
ANKRD1	0.630236483388613	2.29206758767608	7.96690786293448	3.59967614815904	MAX_ D3	ANKRD1	lChiF
ANKRD13B	0.721461552237364	66.3400906622873	19.0440178005022	17.9125139545099	MAX_ D1	ANKRD13B	lChiF
ANKRD13D	0.700211642381985	118.074525160415	35.6306289702434	35.1641069784922	MAX_ D1	ANKRD13D	lChiF
ANKRD2	0.62310652174156	4.66819840564208	1.87206624202511	1.64676082658079	MAX_ D1	ANKRD2	lChiF
ANKRD22	0.856467966683354	0.325223764191543	1.48619270473278	6.31014703501119	MAX_ D4	ANKRD22	lChiF
ANKS4B	0.745023545512337	3.41818799185118	0.973952879425075	0.76916203044396	MAX_ D1	ANKS4B	lChiF
ANO8	0.732053677970003	36.5400272890559	10.1855702414634	9.39596159649309	MAX_ D1	ANO8	lChiF
ANPEP	0.541717300538038	34.9807219515773	16.9436357993335	15.1184835708608	MAX_ D1	ANPEP	lChiF
ANXA1	0.708805934674579	2.64478726872927	19.5916817288639	8.76517562965003	MAX_ D3	ANXA1	lChiF
AP1S3	0.606228339563984	6.83484798416639	8.09547953047212	18.9581031531147	MAX_ D4	AP1S3	lChiF
APBB1IP	0.574916290805135	6.15392999258544	12.2852034624407	21.6888262901806	MAX_ D4	APBB1IP	lChiF
APCDD1	0.629748981534583	57.0889950526057	89.3628864959234	197.773772717128	MAX_ D4	APCDD1	lChiF
AQP3	0.659103318744281	5.75863418042145	2.15337870974747	1.77281985159537	MAX_ D1	AQP3	lChiF
AREG	0.712391171587468	1.24244048548547	1.24712403104241	4.32803911178445	MAX_ D4	AREG	lChiF
ARHGAP27	0.571543074448979	13.0125272137088	5.66017140426783	5.49044340300151	MAX_ D1	ARHGAP27	lChiF
ARHGAP44	0.676425921144354	10.1314735694853	3.46298921796579	3.09357523742728	MAX_ D1	ARHGAP44	lChiF
ARHGEF16	0.805541481835562	75.703330901973	14.6554983824118	14.7868167122077	MAX_ D1	ARHGEF16	lChiF
ARHGEF39	0.527169682870039	21.0905107562924	10.7044643346856	9.24000144397557	MAX_ D1	ARHGEF39	lChiF
ARR3	0.733205269543442	5.57722693587006	1.66509225323155	1.31085726086946	MAX_ D1	ARR3	lChiF
ARSH	0.582383588897724	159.315215212578	62.8591618224491	70.2061349996781	MAX_ D1	ARSH	lChiF
ARSI	0.775776137260233	138.223115068147	38.5432649174347	23.4425766435716	MAX_ D1	ARSI	lChiF
ASB12	0.588433017828438	1.43464608248152	4.86353983519636	2.56869874280436	MAX_ D3	ASB12	lChiF
ASB2	0.796993037853723	0.659282126777898	3.38210744864708	0.713900590826379	MAX_ D3	ASB2	lChiF
ASCL2	0.575473851473187	32.0089669494713	10.1278883776589	17.0493985371033	MAX_ D1	ASCL2	lChiF
ASCL3	0.541366036825543	3.00873419519666	0.905825263620909	1.8539901125422	MAX_ D1	ASCL3	lChiF
ASIC4	0.501951659553347	6.91149903028143	4.25443769306843	2.63008355099221	MAX_ D1	ASIC4	lChiF
ASPN	0.663291859072608	1.07604071979136	22.159839025594	34.5044816578937	MAX_ D4	ASPN	lChiF
