Tau	D1	D2	D3	D4	D5	Tau_info	gene	names
BOLL	0.539753948141987	1.87757047077007	3.04049314442076	1.14591565233381	1.46131161823621	1.11270212034395	MAX_ D2	BOLL	lCorF
BTLA	0.611817034132132	0.746873606751729	1.66483736864754	2.46245439338384	4.73577079041629	2.47921683559375	MAX_ D4	BTLA	lCorF
CALB1	0.891404596238237	6.75264754060311	1.88686149663047	0.632689035002083	0.126521431560688	0.287153981337437	MAX_ D1	CALB1	lCorF
CALB2	0.656043120692303	6.27535466673664	5.01768762838597	8.22122478110419	22.1186217102541	10.9171413159591	MAX_ D4	CALB2	lCorF
CALHM1	0.60109677578851	1.03609103227535	0.606729496678834	3.4207393258762	1.61904910893159	2.19630614723044	MAX_ D3	CALHM1	lCorF
CAMK2A	0.529387859575876	4.37523471922189	5.90551388610308	8.77814429884197	3.78864216641143	2.45501433798295	MAX_ D3	CAMK2A	lCorF
CAMKK1	0.568483835214863	3.43093069351575	1.16922349671933	2.90921111911785	4.9742595108737	1.07652823775992	MAX_ D4	CAMKK1	lCorF
CCK	0.525162288286152	6.34779706680807	22.736044186968	23.2107530867766	11.0013396033872	4.00018267435725	MAX_ D3	CCK	lCorF
CCNA1	0.554330337284422	2.38293675309997	1.45273899746955	0.925688266828184	3.60119872980933	1.65841607574587	MAX_ D4	CCNA1	lCorF
CDH20	0.574796171293522	0.889737366281296	1.32454591428204	1.91623908120093	3.10281425692067	1.14679164546659	MAX_ D4	CDH20	lCorF
CDH9	0.551637985550798	8.28655295350634	3.34877541998698	2.8827924073616	4.87621075983708	3.7537237131107	MAX_ D1	CDH9	lCorF
CEP128	0.64028487199261	1.55380942863872	1.03333452521414	0.985694266549723	3.42639969691746	1.357273001922	MAX_ D4	CEP128	lCorF
CHGB	0.5762847790025	18.1281973967541	30.9440768199823	55.1729545620454	85.525516331386	40.7086234343322	MAX_ D4	CHGB	lCorF
CHST11	0.556037069277171	15.3326859443762	8.58087809684787	5.68751777865112	7.50112243658248	5.45905843879047	MAX_ D1	CHST11	lCorF
CLDN3	0.561855882316349	4.91785530655667	3.73807763106953	3.23319151464499	12.0463557817124	9.22303524885574	MAX_ D4	CLDN3	lCorF
CLEC3B	0.503934978499179	20.7586514426293	10.8363949445102	9.49865842703681	9.40843085169659	11.4470792736202	MAX_ D1	CLEC3B	lCorF
CLIC3	0.57352150780267	4.96344209699457	3.47760126348575	1.46176810290108	1.62249637726598	1.90533946288719	MAX_ D1	CLIC3	lCorF
CLRN2	0.572220084802743	0.792051594609725	3.10305851154305	0.737020166409571	1.88314377772576	1.897488888935	MAX_ D2	CLRN2	lCorF
