Tau	D1	D2	D3	D4	Tau_info	gene	names
AMEX60DD031455	0.918673427738596	0.584771213045846	0.616184425491959	5.7404729446169	0.199603324697258	MAX_ D3	AMEX60DD031455	lAxmF
AMEX60DD031471	0.743519029979899	1.5858854376561	6.02232005506235	1.14292838012166	1.90501765070393	MAX_ D2	AMEX60DD031471	lAxmF
AMEX60DD031513	0.66424047334171	1.91050600987635	2.44661463062984	5.05334005953017	0.73300055878748	MAX_ D3	AMEX60DD031513	lAxmF
AMEX60DD031546	0.780287716487526	3.33838140767297	0	5.94032225455303	0.577103894370467	MAX_ D3	AMEX60DD031546	lAxmF
AMEX60DD031555	0.613238838437198	6.04967674376023	0.666273036766612	1.89670016455772	4.45636681216419	MAX_ D1	AMEX60DD031555	lAxmF
AMEX60DD031633	0.782097799171859	1.41759617899985	0.552684503780955	6.38920073319206	2.20638202110516	MAX_ D3	AMEX60DD031633	lAxmF
AMEX60DD031686	0.883279335225983	3.52291715595034	0.798547830830572	15.4557653270733	1.09055662392066	MAX_ D3	AMEX60DD031686	lAxmF
AMEX60DD031725	0.671162522417227	2.11818196163769	3.95946632786825	0.322043882107196	1.46583691574548	MAX_ D2	AMEX60DD031725	lAxmF
AMEX60DD031743	0.809360874266382	8.96606888865978	0.508081894703896	1.01246076620368	3.60730794169689	MAX_ D1	AMEX60DD031743	lAxmF
AMEX60DD031795	0.665734940816041	4.65694350046299	2.43708286099204	1.21410091879964	1.01877670460416	MAX_ D1	AMEX60DD031795	lAxmF
AMEX60DD031922	0.54991421315871	1.04585987833661	4.70480166034474	1.9058819321174	5.67043268538687	MAX_ D4	AMEX60DD031922	lAxmF
AMEX60DD031924	0.943691973699278	0	0.775732178521127	7.72791610659483	0.529698931618607	MAX_ D3	AMEX60DD031924	lAxmF
AMEX60DD031969	0.798267922619931	13.1054280017019	3.10292871408451	4.12216169097211	0.706265242158143	MAX_ D1	AMEX60DD031969	lAxmF
AMEX60DD032001	0.904875807285248	0.340027213966245	0	4.78908840168401	1.02664729018307	MAX_ D3	AMEX60DD032001	lAxmF
AMEX60DD032022	0.897599713182602	12.3438110458991	7.80802323478781	92.0971044348551	8.1404754468562	MAX_ D3	AMEX60DD032022	lAxmF
AMEX60DD032043	1	0	3.11777526295572	0	0	MAX_ D2	AMEX60DD032043	lAxmF
AMEX60DD032102	0.63906731982347	3.51105955769242	9.07930909908971	20.6286013716708	9.74624048732904	MAX_ D3	AMEX60DD032102	lAxmF
AMEX60DD032135	0.865155935537491	6.95454350919809	0.728875872435958	22.6370478852037	1.4739952511859	MAX_ D3	AMEX60DD032135	lAxmF
AMEX60DD032153	0.912780583762321	3.47485578129451	0.736288169443781	20.1638282500106	1.06488803650994	MAX_ D3	AMEX60DD032153	lAxmF
AMEX60DD032239	0.621268901197483	10.6877882501868	1.96862546815029	15.3663355595408	4.80271373476215	MAX_ D3	AMEX60DD032239	lAxmF
AMEX60DD032261	0.619067803921746	12.5165183175966	4.34410019971831	3.7099455218749	6.24978870833409	MAX_ D1	AMEX60DD032261	lAxmF
AMEX60DD032281	0.782236728477533	2.25449950427425	5.07093408527429	0.48118618960764	0.577103894370467	MAX_ D2	AMEX60DD032281	lAxmF
AMEX60DD032284	0.960555770743025	1.14632777437642	0	9.68732981537222	0	MAX_ D3	AMEX60DD032284	lAxmF
AMEX60DD032285	0.732457714718429	0	1.6665346034725	0.948835171835013	3.25851266533438	MAX_ D4	AMEX60DD032285	lAxmF
AMEX60DD032302	0.57512868781492	1.61091633763675	0	3.68134955359148	3.08138310870236	MAX_ D3	AMEX60DD032302	lAxmF
AMEX60DD032327	0.8811411444209	1.08503066029678	1.62700382011922	7.60575633231118	0	MAX_ D3	AMEX60DD032327	lAxmF
AMEX60DD032337	0.765732066547882	0.643784858442757	0	1.64886467638885	3.26214732144181	MAX_ D4	AMEX60DD032337	lAxmF
AMEX60DD032352	0.604834396108871	3.47186038557425	0.786974673862012	1.3441831600996	4.72630391272578	MAX_ D4	AMEX60DD032352	lAxmF
AMEX60DD032353	0.776374679256605	1.81822083451406	3.6352302926513	0	0.620567785996695	MAX_ D2	AMEX60DD032353	lAxmF
AMEX60DD032392	0.940221291468701	0	0	5.48722877653951	0.984058349031934	MAX_ D3	AMEX60DD032392	lAxmF
AMEX60DD032393	0.924521362658025	3.36159348405357	0	21.2792871876651	1.45680131754693	MAX_ D3	AMEX60DD032393	lAxmF
AMEX60DD032423	0.562212155253399	1.43258549285013	1.773102122334	4.26094287121738	2.39047937335182	MAX_ D3	AMEX60DD032423	lAxmF
AMEX60DD032426	0.806067477965096	2.8514093139689	0	1.46060847317909	7.41154318677901	MAX_ D4	AMEX60DD032426	lAxmF
AMEX60DD032468	0.651207899461907	5.67523383803937	3.04493004653153	8.33367868817177	0	MAX_ D3	AMEX60DD032468	lAxmF
AMEX60DD032469	0.772387538601085	0	3.16317975707644	0	2.15993739106617	MAX_ D2	AMEX60DD032469	lAxmF
AMEX60DD032482	0.815562238997749	0.236229780960867	0	3.26845763927295	1.57225124579375	MAX_ D3	AMEX60DD032482	lAxmF
AMEX60DD032747	0.763818100007216	0.636695504875479	1.0343095713615	1.17776048313489	4.02058125461619	MAX_ D4	AMEX60DD032747	lAxmF
AMEX60DD032899	0.590206513576216	2.77738395687016	3.18482419334187	0.725307042399785	0.412669630239198	MAX_ D2	AMEX60DD032899	lAxmF
AMEX60DD032920	0.531137021558188	2.76271522201586	4.38521155807527	1.57231952767437	1.83315530695966	MAX_ D2	AMEX60DD032920	lAxmF
AMEX60DD032987	1	5.01397710089439	0	0	0	MAX_ D1	AMEX60DD032987	lAxmF
AMEX60DD033004	0.593487682184617	4.08355353431078	2.27439801032372	1.94237985438477	0.763266571759139	MAX_ D1	AMEX60DD033004	lAxmF
AMEX60DD033009	0.635466548967016	3.3586932607491	2.07851684197048	7.88930467171696	3.19053627197529	MAX_ D3	AMEX60DD033009	lAxmF
AMEX60DD033023	0.719581430969349	3.00588402449506	4.70650075809134	15.437083940812	5.27415018347924	MAX_ D3	AMEX60DD033023	lAxmF
AMEX60DD033110	0.765678984335979	0	1.08602504992958	11.7701057256772	7.1879243344112	MAX_ D3	AMEX60DD033110	lAxmF
AMEX60DD033140	0.601864111840161	1.52475361210127	4.57273705233506	0.867823513888866	3.06913505696833	MAX_ D2	AMEX60DD033140	lAxmF
AMEX60DD033246	0.523727189504759	4.40658450075851	4.90858779629187	6.98671473046121	11.4093482196758	MAX_ D4	AMEX60DD033246	lAxmF
AMEX60DD033268	0.968944993413125	0	0.242958624145319	4.38855545327265	0.16590123137943	MAX_ D3	AMEX60DD033268	lAxmF
AMEX60DD033276	0.500384814006917	1.84185946615328	2.48843710294829	3.67397176743952	1.17641969466632	MAX_ D3	AMEX60DD033276	lAxmF
AMEX60DD033432	0.537068689601849	3.05647276425485	4.87492541115521	0.616782297901064	6.15511076287548	MAX_ D4	AMEX60DD033432	lAxmF
AMEX60DD033564	1	0	0	3.487438733534	0	MAX_ D3	AMEX60DD033564	lAxmF
AMEX60DD033681	0.884519028065729	2.42803738949447	0.355879317289867	9.61253216324463	0.546276964098445	MAX_ D3	AMEX60DD033681	lAxmF
AMEX60DD033717	0.873998544379936	0.931521499354472	0	6.05535985886932	1.35743097020804	MAX_ D3	AMEX60DD033717	lAxmF
AMEX60DD033859	0.903618128293093	0.80935869263832	0.262960060515636	4.32957529894409	0.179558959870714	MAX_ D3	AMEX60DD033859	lAxmF
AMEX60DD033869	0.745271153093874	1.73644228602403	4.43275530583501	0	1.65100965699306	MAX_ D2	AMEX60DD033869	lAxmF
AMEX60DD033898	0.736727734233562	0.411510207811421	6.78765656205986	2.10792359197438	2.84157136722799	MAX_ D2	AMEX60DD033898	lAxmF
AMEX60DD033928	0.751596810172223	1.51466376870118	8.01748994986709	0.171790822604514	4.2882556425717	MAX_ D2	AMEX60DD033928	lAxmF
AMEX60DD034060	0.510121137715331	10.5548466835119	7.63462249511126	17.5524345206258	7.60623078124781	MAX_ D3	AMEX60DD034060	lAxmF
AMEX60DD034107	0.631613334496397	6.56857304646142	0.948493493388277	0	6.31083067172001	MAX_ D1	AMEX60DD034107	lAxmF
AMEX60DD034110	0.707634966769514	2.31558875271534	2.68154333315945	11.1753126705047	4.80467989494474	MAX_ D3	AMEX60DD034110	lAxmF
AMEX60DD034144	0.907561092553932	4.73295773535754	0	0	1.3125283261346	MAX_ D1	AMEX60DD034144	lAxmF
AMEX60DD034237	0.708678831512749	1.46314740555172	3.2909849997866	11.0805462760757	4.92986066053196	MAX_ D3	AMEX60DD034237	lAxmF
AMEX60DD034333	0.789465777753001	5.03495608458014	0.908807573162826	16.1373589567616	4.24863529350435	MAX_ D3	AMEX60DD034333	lAxmF
AMEX60DD034543	0.643255684354257	0.874104441420123	5.24287955138417	2.23876022871761	2.49823776257708	MAX_ D2	AMEX60DD034543	lAxmF
AMEX60DD034580	0.808714711824503	0.712149432883358	4.33831577868007	0	1.77741851888001	MAX_ D2	AMEX60DD034580	lAxmF
AMEX60DD034659	0.516207269246155	7.68950288515742	5.27370188854692	14.4160457180859	7.95992960017082	MAX_ D3	AMEX60DD034659	lAxmF
AMEX60DD034671	0.573479789122939	4.17244485391503	8.31848974414144	13.2145743314925	4.41791449349987	MAX_ D3	AMEX60DD034671	lAxmF
AMEX60DD034685	0.612364742152254	1.0232753520358	1.89975227392929	3.97232608939204	1.69641331778535	MAX_ D3	AMEX60DD034685	lAxmF
AMEX60DD034723	0.575598942081751	3.60618631738022	2.77658931998265	8.81242403343061	4.83723061047358	MAX_ D3	AMEX60DD034723	lAxmF
AMEX60DD034745	0.753028755703019	6.87796664625854	1.78769555543963	22.975765282985	8.35739782014436	MAX_ D3	AMEX60DD034745	lAxmF
AMEX60DD034804	0.690966074973795	2.88261876914667	1.08062194022844	0.615248013577927	4.93849633991348	MAX_ D4	AMEX60DD034804	lAxmF
AMEX60DD034812	0.868433316053056	1.33503772488129	0	0	3.38241081716316	MAX_ D4	AMEX60DD034812	lAxmF
AMEX60DD034889	0.628774318303764	1.07496544081351	4.0297775507591	4.81811106737	0.261076704845207	MAX_ D3	AMEX60DD034889	lAxmF
AMEX60DD035010	0.614571612056876	1.49846475672021	2.99593117221952	4.32923428990427	0.511433451217966	MAX_ D3	AMEX60DD035010	lAxmF
AMEX60DD035011	0.935132951056891	1.18849827576756	0	9.32122989016364	0.625423750718074	MAX_ D3	AMEX60DD035011	lAxmF
AMEX60DD035025	0.829108713535271	0	0.875826653169014	7.4215012316056	2.92898302573695	MAX_ D3	AMEX60DD035025	lAxmF
AMEX60DD035221	0.936889995751335	0.673582146215872	0	3.5577145770309	0	MAX_ D3	AMEX60DD035221	lAxmF
AMEX60DD035278	0.517268950329054	3.12273993985503	2.82313579185593	6.09891287467584	2.88652810982079	MAX_ D3	AMEX60DD035278	lAxmF
AMEX60DD035283	0.709234151268723	1.21384016605827	0	168.571081440871	145.830300534054	MAX_ D3	AMEX60DD035283	lAxmF
AMEX60DD035288	0.904401628776133	0.96429386279653	0	5.76760762688788	0.689827822169976	MAX_ D3	AMEX60DD035288	lAxmF
AMEX60DD035326	0.71806877210277	3.31568673501209	0.751574429017009	0	2.05281246855654	MAX_ D1	AMEX60DD035326	lAxmF
AMEX60DD035447	0.925264468652897	0.802557359086738	0	3.57954395818916	0	MAX_ D3	AMEX60DD035447	lAxmF
AMEX60DD035459	0.865072971962869	2.77670518323147	0.689539714241001	10.8598843607953	0.929630867414598	MAX_ D3	AMEX60DD035459	lAxmF
AMEX60DD035468	0.557419025367327	1.91956238325597	3.87098037598661	1.22440446266498	1.99569995684336	MAX_ D2	AMEX60DD035468	lAxmF
AMEX60DD035547	0.914028995983306	1.49273108798557	0	6.70489341142574	0.23654816723	MAX_ D3	AMEX60DD035547	lAxmF
AMEX60DD035633	0.81706796379196	0	0.792719014547137	3.05469086148963	0.883683443288033	MAX_ D3	AMEX60DD035633	lAxmF
AMEX60DD035642	0.866628986319179	0	2.96959974590119	8.14589507164858	0.289679103228926	MAX_ D3	AMEX60DD035642	lAxmF
AMEX60DD035828	0.946297772917027	6.74103048682137	1.08602504992958	0	0	MAX_ D1	AMEX60DD035828	lAxmF
AMEX60DD035859	0.889139201994465	6.49125516706651	0.652267297255001	24.4064166492183	0.973622014242247	MAX_ D3	AMEX60DD035859	lAxmF
AMEX60DD035910	0.535684726069284	2.06900305605683	3.81395978904154	1.59084264473527	1.65279365183658	MAX_ D2	AMEX60DD035910	lAxmF
AMEX60DD035956	0.673219107086888	1.57909248056656	5.18801775444066	1.18151131269901	2.32543142947002	MAX_ D2	AMEX60DD035956	lAxmF
AMEX60DD035976	0.534871781360865	19.8697556613938	16.1390719494179	38.369831939418	17.5318471275817	MAX_ D3	AMEX60DD035976	lAxmF
AMEX60DD036012	0.806827990002748	2.41282257371242	2.64239671515712	17.2177710241012	4.92275502032466	MAX_ D3	AMEX60DD036012	lAxmF
AMEX60DD036040	0.961196919475472	0	0	10.6130483441424	1.23545690852539	MAX_ D3	AMEX60DD036040	lAxmF
AMEX60DD036115	0.600735061718438	3.01224988995064	3.42055133836087	6.00388808550057	0.758624789408862	MAX_ D3	AMEX60DD036115	lAxmF
AMEX60DD036183	0.801528042522579	1.83938530983645	0	3.88002556124563	0.470843494772095	MAX_ D3	AMEX60DD036183	lAxmF
AMEX60DD036576	0.874370982210981	1.70413638999553	2.55535305865783	11.3017664326744	0	MAX_ D3	AMEX60DD036576	lAxmF
AMEX60DD036625	0.540893634245713	2.14358406451063	5.22336697360919	3.64063553416558	1.41002348608784	MAX_ D2	AMEX60DD036625	lAxmF
AMEX60DD036674	0.873766879232505	7.228839772625	0	2.73755701207993	0	MAX_ D1	AMEX60DD036674	lAxmF
AMEX60DD036728	0.910330430902596	0.393253105952501	0.638838264664457	0	3.83664670562446	MAX_ D4	AMEX60DD036728	lAxmF
AMEX60DD036767	0.521396250727125	2.23115064351742	2.08350129482892	6.07944709819628	4.41428658576218	MAX_ D3	AMEX60DD036767	lAxmF
AMEX60DD036792	0.597226367135774	1.10168980305399	4.25266784113393	2.69101406873471	1.34588355542643	MAX_ D2	AMEX60DD036792	lAxmF
AMEX60DD036953	0.753615563212574	0.585205145322418	1.36893913856669	3.48685375743613	0.62317521366895	MAX_ D3	AMEX60DD036953	lAxmF
AMEX60DD036961	0.916118383050534	0	1.45287632097602	5.77351897357635	0	MAX_ D3	AMEX60DD036961	lAxmF
AMEX60DD036970	0.740395452556577	1.703569029741	3.59016545431265	0.511011779872576	0.581489024427961	MAX_ D2	AMEX60DD036970	lAxmF
AMEX60DD036982	0.615970558683757	1.89021983179951	1.93933044630282	0.552075226469479	3.80320276969216	MAX_ D4	AMEX60DD036982	lAxmF
AMEX60DD037057	1	0	0	10.2520183875246	0	MAX_ D3	AMEX60DD037057	lAxmF
AMEX60DD037067	0.723032213899645	0.627727962553289	7.13819281643854	1.16117230731609	4.14224811350994	MAX_ D2	AMEX60DD037067	lAxmF
AMEX60DD037179	0.710251308947083	1.51281037231979	3.40268945147648	0.322884727752385	1.12207934380246	MAX_ D2	AMEX60DD037179	lAxmF
AMEX60DD037198	0.84702868425205	1.62950081105661	3.43407130412515	11.0338161339236	0	MAX_ D3	AMEX60DD037198	lAxmF
AMEX60DD037444	0.650035740050862	3.9847216864379	0.879372510064435	5.73775778237931	1.15993627173102	MAX_ D3	AMEX60DD037444	lAxmF
AMEX60DD037680	0.617780588939417	1.89348487777281	2.12946088221486	0.808266998229826	4.21329792819944	MAX_ D4	AMEX60DD037680	lAxmF
AMEX60DD037739	0.973747810712515	0	0	7.78188808309239	0.612874796914091	MAX_ D3	AMEX60DD037739	lAxmF
AMEX60DD037847	0.522319987811459	7.76243546011436	2.17205009985915	10.6213506931991	5.28633522578483	MAX_ D3	AMEX60DD037847	lAxmF
AMEX60DD037915	0.731894602856026	6.79675817245022	22.8065260485211	8.65653955104144	2.89036044764777	MAX_ D2	AMEX60DD037915	lAxmF
AMEX60DD038124	0.892185983588544	1.25643241301691	0.134575594786813	4.58475098842253	0.091893247120948	MAX_ D3	AMEX60DD038124	lAxmF
AMEX60DD038142	0.758743940081233	1.13792388105405	0	1.05246681471628	3.02637053829564	MAX_ D4	AMEX60DD038142	lAxmF
AMEX60DD038170	0.946761149118496	0.613330532219498	0.996353256816126	10.0783779914056	0	MAX_ D3	AMEX60DD038170	lAxmF
AMEX60DD038199	0.520252196548554	4.11911004293283	1.73301869669613	0.746275515261152	3.44910777385817	MAX_ D1	AMEX60DD038199	lAxmF
AMEX60DD038254	0.801344576146421	0.341959222567393	3.33306920694499	1.26511356244668	0.379324043102839	MAX_ D2	AMEX60DD038254	lAxmF
AMEX60DD038258	0.720829739603025	2.08919424806144	3.19419132332229	9.563789877183	2.72639155980166	MAX_ D3	AMEX60DD038258	lAxmF
AMEX60DD038367	1	0	0	5.35874732225956	0	MAX_ D3	AMEX60DD038367	lAxmF
AMEX60DD038389	0.707594305206328	1.2676923422847	4.76897227513986	1.48101617639717	1.43471543601022	MAX_ D2	AMEX60DD038389	lAxmF
AMEX60DD038509	0.932099983581749	4.38616732933836	0	0	0.893462501025819	MAX_ D1	AMEX60DD038509	lAxmF
AMEX60DD038840	0.818938431856578	2.07218236964946	2.64884158519409	15.1805706268865	3.52482981420459	MAX_ D3	AMEX60DD038840	lAxmF
AMEX60DD038921	0.765794882009586	0.983922924098619	6.22066854374937	2.3611427346857	1.02567157201991	MAX_ D2	AMEX60DD038921	lAxmF
AMEX60DD038951	0.881725011208561	1.46735304964493	0.0785835781425164	6.14066838598582	0.632925825785798	MAX_ D3	AMEX60DD038951	lAxmF
AMEX60DD038960	0.919778851846785	8.022453115843	1.9307111998748	0	0	MAX_ D1	AMEX60DD038960	lAxmF
AMEX60DD038964	0.873105546283811	1.36632891206962	0.41248916709208	5.70261553033633	0.392072768264754	MAX_ D3	AMEX60DD038964	lAxmF
AMEX60DD039005	0.768537054730674	0.0912163684821287	1.64134768251321	3.83323997800523	0.929194994704318	MAX_ D3	AMEX60DD039005	lAxmF
AMEX60DD039049	0.85672560550969	0.945980549468886	1.05042723797595	5.00605851891574	0.155312221797301	MAX_ D3	AMEX60DD039049	lAxmF
AMEX60DD039132	0.57778000055594	4.19705108595046	6.81809448386282	1.81284504245451	2.62631141915335	MAX_ D2	AMEX60DD039132	lAxmF
AMEX60DD039221	0.809637777750143	1.15263841399871	0.936228491318601	1.06607629938934	5.52445607365253	MAX_ D4	AMEX60DD039221	lAxmF
AMEX60DD039372	0.801949785196532	0.9904152298063	0.804462999947835	3.94545669919757	0.549317410567445	MAX_ D3	AMEX60DD039372	lAxmF
AMEX60DD039536	0.778870730729728	1.98351868320797	0.168115332806436	4.72990732117791	0.986128832930141	MAX_ D3	AMEX60DD039536	lAxmF
AMEX60DD039553	0.940139501270306	1.18273661011126	1.1130564201328	15.1406414238009	0.423186009904505	MAX_ D3	AMEX60DD039553	lAxmF
AMEX60DD039605	0.877732206923987	0.535825868617585	0.267823686789045	3.63562296534119	0.529909233879585	MAX_ D3	AMEX60DD039605	lAxmF
AMEX60DD039660	0.867204017114636	1.07827464535363	0	3.70737310430485	0.398698120573145	MAX_ D3	AMEX60DD039660	lAxmF
AMEX60DD039772	0.525099483505241	0.455904499465582	5.33236522060349	5.59622660215841	2.18468299129115	MAX_ D3	AMEX60DD039772	lAxmF
AMEX60DD039773	0.708313032563637	1.04146064164851	4.52510437470657	1.29082606851615	1.62745520700888	MAX_ D2	AMEX60DD039773	lAxmF
AMEX60DD039852	0.65977346200705	4.49286530924953	0.875826653169014	0	5.25991887061418	MAX_ D4	AMEX60DD039852	lAxmF
AMEX60DD039991	0.962745258663626	5.49817550150002	0	0	0.61449931839112	MAX_ D1	AMEX60DD039991	lAxmF
AMEX60DD039997	0.66718124421316	1.5629442406579	3.43989834819323	0.279784730156478	1.59185909402225	MAX_ D2	AMEX60DD039997	lAxmF
AMEX60DD040109	0.607500358738827	2.2284412068383	1.11961345353565	5.074332061288	2.62696588071287	MAX_ D3	AMEX60DD040109	lAxmF
AMEX60DD040172	0.624615022234337	11.6892828351323	9.27094554817932	28.5181532625518	11.1556306018307	MAX_ D3	AMEX60DD040172	lAxmF
AMEX60DD040328	0.917177366724029	0	0.728875872435958	6.73450257328028	0.944431838332661	MAX_ D3	AMEX60DD040328	lAxmF
AMEX60DD040329	0.516461153506127	1.82203261823422	2.04910386779166	3.88883178393595	1.77006721901342	MAX_ D3	AMEX60DD040329	lAxmF
AMEX60DD040425	0.819286107453903	1.93997669396813	5.81799133890845	0.552075226469479	0.662123664523259	MAX_ D2	AMEX60DD040425	lAxmF
AMEX60DD040439	0.845242870808765	1.53391268861014	0.692176577392975	5.39519528623156	0.278745535766722	MAX_ D3	AMEX60DD040439	lAxmF
AMEX60DD040524	0.720909149632026	6.48658548704969	1.01974183091979	2.32234461463218	2.0889535331438	MAX_ D1	AMEX60DD040524	lAxmF
AMEX60DD040541	0.755140954165195	3.25104927975118	4.60912488033773	3.04046034175686	14.8393326518146	MAX_ D4	AMEX60DD040541	lAxmF
AMEX60DD040575	0.640734693539091	3.90238933016674	43.0406240985915	18.9580257531265	23.5285939378546	MAX_ D2	AMEX60DD040575	lAxmF
AMEX60DD040681	0.934093015253991	0	1.19016443827899	6.01941480034635	0	MAX_ D3	AMEX60DD040681	lAxmF
AMEX60DD040823	0.72654910735136	0.880021829584571	0.967701543072122	3.30574327587071	0.86415197630556	MAX_ D3	AMEX60DD040823	lAxmF
AMEX60DD040858	0.783315412855246	0.773771247704086	3.62008349976526	0.343513474247676	1.23596417377675	MAX_ D2	AMEX60DD040858	lAxmF
AMEX60DD040869	0.580455008609492	1.99904652130889	1.91651479399337	4.36401752002183	1.57714376329449	MAX_ D3	AMEX60DD040869	lAxmF
AMEX60DD040887	0.75928744928354	0.322183267527351	3.66369896361785	0.893962776355398	1.42954892388636	MAX_ D2	AMEX60DD040887	lAxmF
AMEX60DD040895	0.600713298108278	1.66696552095705	2.56541350377066	7.28325599932477	4.49194277628275	MAX_ D3	AMEX60DD040895	lAxmF
AMEX60DD040898	0.852143760003245	0	4.15041420355252	0	1.84099391569921	MAX_ D2	AMEX60DD040898	lAxmF
AMEX60DD040912	0.750898838231392	7.41350520259715	1.71027566918044	1.21717372764925	2.61268887940403	MAX_ D1	AMEX60DD040912	lAxmF
AMEX60DD040931	0.822307492299544	0.336791073107936	3.28269536502643	0.311498364557087	1.10164167661961	MAX_ D2	AMEX60DD040931	lAxmF
AMEX60DD040980	0.533260928813606	2.85463369574708	2.24385340894541	6.00373060789573	3.30803983805524	MAX_ D3	AMEX60DD040980	lAxmF
AMEX60DD040981	0.938481689691012	0.619023902348805	1.8564530768027	13.4132258982077	0	MAX_ D3	AMEX60DD040981	lAxmF
AMEX60DD040986	0.543498867204585	11.898994188271	6.61279889886862	2.8961323355776	6.78678174376911	MAX_ D1	AMEX60DD040986	lAxmF
AMEX60DD041012	0.605830011129582	11.8968740279992	8.65358605521575	23.323887805232	7.03026970659456	MAX_ D3	AMEX60DD041012	lAxmF
AMEX60DD041013	0.593168211021762	3.12154216398095	8.45155680879049	4.88512818705151	2.30841557748187	MAX_ D2	AMEX60DD041013	lAxmF
AMEX60DD041052	0.624276343506085	3.59903483747289	0	2.18875841998519	1.8679691669677	MAX_ D1	AMEX60DD041052	lAxmF
AMEX60DD041065	0.701776605933745	6.46866000441387	2.70449817881296	19.4399220601486	8.21916042825613	MAX_ D3	AMEX60DD041065	lAxmF
AMEX60DD041078	0.598179457973542	93.2844275733626	64.0629698956957	198.203079485977	81.5788090220467	MAX_ D3	AMEX60DD041078	lAxmF
AMEX60DD041085	0.61138320497839	3.76206301737602	0.442673254047382	6.97295014301668	3.92468033785046	MAX_ D3	AMEX60DD041085	lAxmF
AMEX60DD041086	0.768409598183252	2.67481635077424	0.308529843729994	7.20207227257912	2.02044624005533	MAX_ D3	AMEX60DD041086	lAxmF
AMEX60DD041088	0.762732320279149	6.67381908382835	1.45449783472711	19.9667206906462	6.08405555115636	MAX_ D3	AMEX60DD041088	lAxmF
AMEX60DD041091	0.900871223987989	1.01292466684735	4.11373124973325	17.2390437396283	0	MAX_ D3	AMEX60DD041091	lAxmF
AMEX60DD041092	0.837330273507985	1.27948378970192	3.11777526295572	9.01060725410698	0	MAX_ D3	AMEX60DD041092	lAxmF
AMEX60DD041103	0.565896246426266	12.1414067467586	0.460912488033773	16.0831394511542	22.0265765574821	MAX_ D4	AMEX60DD041103	lAxmF
AMEX60DD041111	0.705049620575557	1.21971510413409	0	2.19523403661237	3.85934875713703	MAX_ D4	AMEX60DD041111	lAxmF
AMEX60DD041153	0.531428891300575	7.87738125252263	4.04102344159843	1.725556056686	5.30676030314335	MAX_ D1	AMEX60DD041153	lAxmF
AMEX60DD041154	0.869844823619448	0.763162420227457	0	4.03372669664116	0.811868808789356	MAX_ D3	AMEX60DD041154	lAxmF
AMEX60DD041187	0.638872434512824	1.51942230576525	6.83512269186447	1.72957833187641	9.30799740704943	MAX_ D4	AMEX60DD041187	lAxmF
AMEX60DD041201	0.698855757851594	8.72345607449249	5.41080096050323	0.440088436758588	2.03016630814203	MAX_ D1	AMEX60DD041201	lAxmF
AMEX60DD041213	0.695713171691929	2.72369530721255	5.51631771392801	4.95216733873015	14.4514748723798	MAX_ D4	AMEX60DD041213	lAxmF
AMEX60DD041218	0.825838491837714	1.89021983179951	6.78765656205986	1.65622567940844	0	MAX_ D2	AMEX60DD041218	lAxmF
AMEX60DD041224	0.905845109326779	0.401250950552965	0	4.25506243160785	0.80065386361434	MAX_ D3	AMEX60DD041224	lAxmF
AMEX60DD041228	0.77889024658781	1.81385302731286	3.60805664428431	12.4025380064347	2.80505668926711	MAX_ D3	AMEX60DD041228	lAxmF
AMEX60DD041241	0.670479759666884	2.00244863668977	3.86485782893088	8.24214908775954	2.28055837915905	MAX_ D3	AMEX60DD041241	lAxmF
AMEX60DD041244	1	3.02078140997788	0	0	0	MAX_ D1	AMEX60DD041244	lAxmF
AMEX60DD041246	0.598939034138367	3.92461135038163	0.879372510064435	2.65709111384953	1.18556163253279	MAX_ D1	AMEX60DD041246	lAxmF
AMEX60DD041382	0.657275386192206	2.12445177775963	1.89023347297869	4.34947922660206	0.457335513868317	MAX_ D3	AMEX60DD041382	lAxmF
AMEX60DD041395	0.77406700716418	0.432705682925083	2.8117153396235	7.51052185390156	1.84620301808385	MAX_ D3	AMEX60DD041395	lAxmF
AMEX60DD041640	0.735512668158165	2.9804854557535	0.893847777719817	0	4.88282142726618	MAX_ D4	AMEX60DD041640	lAxmF
AMEX60DD041703	0.838388891488612	2.69103013445963	0.867085868207247	9.73434055933076	1.16141670259556	MAX_ D3	AMEX60DD041703	lAxmF
AMEX60DD041724	0.71832270184217	1.40974786520312	1.05695868606285	4.20019993454825	1.08259635659277	MAX_ D3	AMEX60DD041724	lAxmF
AMEX60DD041739	0.551028830169054	0.422307851748164	1.58312689494107	3.69505985719248	2.97149129334799	MAX_ D3	AMEX60DD041739	lAxmF
AMEX60DD041741	0.95499624693574	0	0	5.21873254661857	0.704587652509311	MAX_ D3	AMEX60DD041741	lAxmF
AMEX60DD041759	0.707156149970505	1.0071040086	1.6062819144398	4.45091331336566	1.29688184946081	MAX_ D3	AMEX60DD041759	lAxmF
AMEX60DD041883	0.602885664522545	3.07126111031568	1.39233980760202	4.92332544170011	1.40176841544226	MAX_ D3	AMEX60DD041883	lAxmF
AMEX60DD041891	0.880694037354638	0	1.09838184569363	3.33074682537755	0.0937520232953288	MAX_ D3	AMEX60DD041891	lAxmF
AMEX60DD041981	0.884790227979223	0.807413475865133	0	0.358448842693227	3.37315807536449	MAX_ D4	AMEX60DD041981	lAxmF
