data$Gene	MmFC1	MmFC2	MmFC3	MmFC4	MmFC5
ADAMTS18	5.54485122580702	4.03240991445045	3.94260671753431	3.36977936019997	3.71420752056914
ALDH5A1	8.00002646354495	7.87864155838933	8.21079106157789	7.45035275918847	7.61752559603245
2410131K14RIK	12.9314366106189	13.5301575886096	13.4127239378751	13.9744226446775	14.4668491369221
ABHD2	16.5276728835994	17.2409229731123	18.3565339889293	16.6247589770903	16.5387415841954
9930021J03RIK	24.2623935902349	25.3297917652425	25.3459144010021	22.2740820162627	22.4672962461068
BARD1	14.8157249111638	12.4327033302665	13.1190667168457	10.2009500087396	12.9904445704138
EPHA3	41.7088626942293	8.01105811797717	4.73539636320791	5.43909199996842	2.67688144335419
PTPRJ	3.36356561643223	3.50830203543952	3.94437735323151	3.72925034758458	3.37966876773591
ANKRD33B	0.141058623614826	0.206767892956037	0.189596456261743	0.127139253225765	0.174902096087521
LRRTM2	0.031935719373097	0.0184476636550089	0.0626504485659625	0.0591234431857156	0.0697907767460178
DDX46	50.6367839131656	53.03134199456	52.8782613601727	49.1577971157865	52.1552834296201
GRIN3A	7.09732563897226	19.0942562284312	21.3446278673756	16.6829040946434	7.83960057805384
SPON1	0.870639560799004	0.926246111323379	1.32478354189177	1.31897320738199	1.95266890825353
FRS2	28.029164205186	29.8004575682774	29.9381726060356	27.8047084601085	26.6645100361426
LATS1	29.9135580554771	33.4136258512926	32.9810148580713	28.6446212936617	29.644225622361
COL4A4	0.15318288322712	0.21444471351578	0.214479204801536	0.153477440588172	0.109856693007222
DSG1A	1.53554792554061	0.990697092088495	0.840530430209752	0.988990685584732	1.73691133025331
QK	109.575874358794	124.498802092458	126.404387555636	118.089661168264	116.364600634682
TBC1D30	0.427719294420916	0.455154151249876	0.47289993342644	0.451526756220711	0.302706196457089
MAP3K21	0.282958258651425	0.250656546560594	0.190084887302774	0.140087874938946	0.156107067387682
NUP210L	1.4075122415796	1.23047573788656	0.911562758088847	0.709204560261262	1.05485732058983
CACUL1	24.3074961918118	25.2531957265449	25.4364577167737	25.1312883103881	24.6185130629367
DCAF5	21.8695439035906	22.2041805213154	23.7587601498024	23.7588987014627	21.6370293595588
FEM1C	21.3344833094645	22.7113831579418	23.3241624616766	21.7029718724117	22.3429536098611
HNRNPUL2	94.9116092185652	94.8091516438421	93.5183161985189	89.0306118971655	101.078960364158
HSPA12A	1.83619875262351	2.51511164803682	2.44838971511948	2.16648312130684	1.87255896214761
NTN1	3.12063392268829	5.63577245013299	6.16761218109126	5.55229224101333	4.46092411067144
BRWD3	18.5400120729746	18.2777227832348	18.1353749567196	15.735547089982	17.1635869650359
CDK19	34.0791894455873	36.2377349151154	34.6436742614475	32.7344524971574	35.0722622631093
ZMAT3	14.8587120698002	15.4613033808604	16.5690611918194	14.8882176151375	16.524149690912
LPAR2	7.4680500725794	7.7702059418695	8.13078116959957	7.97132868137426	7.63281119362481
PLIN4	0	0	0.0135635815748365	0	0.00851589053790874
SPHKAP	0.0798854913505339	0.109280148883738	0.234834489727336	0.33731970253163	0.302373413642073
DENND4C	17.0150761949258	17.579803691381	17.2462197848303	15.8721614379187	16.7853084000773
CNR1	1.99169130991139	1.41648562485812	1.50185207895552	1.40414014680456	1.6286909061773
ROR1	8.86549153275731	4.13062138836046	3.29463982464479	5.30064001308002	8.65749106893226
DTX4	3.30350924331242	3.22465593920944	3.81558810288167	4.3317816085095	2.82360686986847
CEP152	6.41606413058737	6.73382622908342	7.00253451827452	6.0038303109403	6.98415797663576
SP4	12.4394790739539	14.5900253550914	14.1965181737377	12.4948534901259	13.2262439307416
IQGAP2	18.7538822841986	17.855889165063	15.8302834896153	13.5834772718331	15.1277840455354
AOX2	0	0.012217787536658	0.0190135411993048	0.032635143933062	0.0273359514069545
MEX3A	94.753788923503	94.0263612499823	96.3583949478459	89.4771617427966	97.0275675763079
D430019H16RIK	27.5446074956795	31.2494940617426	30.8591682680389	28.9934778812079	27.9213775932142
RIMBP3	0.174187859067878	0.171525885371571	0.172951581808741	0.269516228865326	0.174153388249949
PAFAH1B1	80.5250970018362	86.5748560123035	88.1589408446724	83.0204414101127	80.2698780871721
IREB2	64.7898237108811	69.4835027864582	70.0999915539541	61.2209659308674	67.2119416018736
NUP133	18.091731416122	17.8560674367527	17.5206511102463	17.5058106654188	20.8316117547929
B4GALT6	17.7173224647978	18.1139373115571	18.0715625187552	17.4523658572685	17.310956022125
DIO2	0.488328436303414	0.257790108604641	0.286982264464037	0.212974623669387	0.277136807465339
ZBTB40	7.6573961614789	7.75844719505328	7.46294833684833	7.92962033042451	7.881745139047
EMC7	7.70097860377522	7.87518453055238	7.76899759255492	7.50101103376742	7.13871212810094
RGS7BP	0.701950854269126	1.37586870830994	1.59286640583877	1.75624380475376	1.28506868631746
FBLN5	18.5425596653887	15.2012966888946	14.9128194035894	16.1710600667683	12.6371552268405
RNF24	14.5709190878	16.2615947036441	16.9757931930018	15.9158332529936	15.4148231088858
TRPV3	0.216666495139669	0.0808574137035065	0.185064049466747	0.0803464026714302	0.0867236644970986
SLC30A10	0.224453009494946	0.366549981073087	0.532371861119046	0.482417737129196	0.262789045978037
XIRP1	0.054247650596938	0.0432019340015167	0.0237687653418764	0.0918511576466151	0.0344901355042524
GM45062	0	0.00694600906965669	0	0	0
PELI2	17.6021801120512	19.2296200453887	17.7602172579358	16.642649467536	17.5280316066412
CTNND1	16.2121232135446	16.1315805166538	17.1924753117958	16.4758205633316	15.5954141808301
UNC5B	40.6123480198209	28.2831730612619	26.6462733365095	28.2086412643081	33.8641443859339
ZC3H4	46.3121106736747	44.9976862842188	44.9368160350846	43.8854419721754	46.9004896092186
LIN7A	0.546131599911663	2.15817192619353	2.12316533244245	2.13412921284135	0.876897151068876
WASHC4	19.4020941422562	21.9975504464698	20.9023797783307	18.8608968361771	18.2005652518283
ZBTB21	8.28128727735432	8.09009743299949	7.9270625614218	7.86720163765487	8.2064700345685
CLIC5	0.261873198592814	0.255823785879244	0.177157512536004	0.374052863902823	0.309368686532844
NPAS3	2.18995448924808	2.94233249468872	3.83180276961907	3.75434028588375	2.76081879482608
SMARCA4	100.971585979959	95.2950117358158	97.3391507612182	95.7352603222458	104.667165343378
PCDHAC2	2.53182150659476	0.716078345099284	0.691875164948283	0.83822988784013	1.13266722724737
TRPM3	1.79816685380452	4.40419226046257	4.74456098922225	4.43273986154802	4.81502852620306
SYNE1	6.00459197826277	7.37530600014612	7.46544609081476	6.31801470946723	5.51335733391622
NRP1	26.0565799580181	32.8512197868511	30.0174801170422	28.6963677995035	27.6477271972752
CTNND2	3.75418244483362	2.39350408161404	2.28875385357918	2.19250395070684	2.45770807517364
ATAD5	22.5765131017505	22.9758809982683	23.3858040799009	18.8039334682157	22.7821948618557
THBS2	2.47683170578745	2.42378508597482	3.11218171235309	2.71432775134031	1.46826367532956
ADAMTS15	15.2018902255937	10.3306696450766	9.27820127269369	8.21098989183374	6.5331017164468
ATP11C	19.2182381735447	20.5201658632986	21.7774225393523	18.2396732840586	19.3417939704819
ZBTB39	15.1208564372387	14.1138223663647	14.7939690241032	14.0808624079636	13.9685914255051
NT5DC3	2.03247561990369	3.57377351212558	4.58615315975	4.62994029290847	3.84546108405214
TAF1	32.8439239944355	35.1736426520206	35.3605290482664	29.8719682354157	33.8284759892929
BEND3	11.983316802544	11.3902820864599	11.8723336506898	11.0084434039062	11.6514940046684
ZC3H7B	75.6773133229269	75.7159120025011	78.0225242128205	77.9361906139538	77.2394716641013
URB2	9.69391894011509	9.29484685675097	9.67650162654851	9.15279735214133	9.70540971762354
EXTL3	37.4747941396567	31.7579063261635	33.3556064098345	34.1815628770349	34.2273268254536
ITGA1	1.75358453502997	1.49523522136343	1.33666644348685	1.27555679773358	0.961588589523712
CHST3	9.52159454519388	9.78613185452905	10.291021315588	9.13641403961946	9.16169088382021
ITSN2	9.62121643886134	11.7553126055326	11.9073840943112	9.65533939377246	9.47711756993749
ZFYVE9	22.2087698046605	23.5553732104363	25.1619848794099	22.0099753370533	21.0717615026184
SLC7A14	0.257043775137377	0.294556706764692	0.323640237364741	0.240195676250876	0.290175763093562
IL6RA	0.699612610655773	0.452230706457822	0.523347591368976	0.44647886170893	0.322016457466821
XPOT	31.0295982007458	32.0106401191797	31.7010551205378	31.3204104357118	33.2808126687613
CRIM1	13.8112670782843	15.0074478596585	13.9976993302857	13.8493576273084	12.8992244768911
THRB	0.464453023807929	0.645959901802288	0.593101504417481	0.633252673414995	0.503007211315432
DAAM1	17.2280891847866	15.8684671224116	15.3750072821062	14.9303478156091	15.1421907658659
PLCH1	0.440040469131899	0.518756733715645	0.534667769208308	0.56020388560119	0.375088932008985
NFATC3	36.2324324371994	38.0634499493521	39.0433664430303	37.4650279400195	37.9162993202257
ERBB3	8.55410887839885	8.442681476472	9.11381269570281	9.35742311765183	8.52970463107788
ADCY6	31.1678860301843	32.1781932580671	32.8722754202126	31.7527704409627	31.5871435551456
TSC2	30.7667239243434	29.450528792593	29.0308248649934	29.1386734432689	30.0481723538364
SCN3A	1.4090352322686	2.01060308765479	1.96072707700034	1.88548465063148	1.31351321763813
LRRC7	0.252903764012821	0.559535484835673	0.99806202423666	0.70438572556759	0.292949221905172
RIMS1	0.776103952775699	0.704694909305217	0.57999331027366	0.6270213640915	0.500676476700069
LY75	3.65393873159988	3.46505611693482	3.59421749837588	2.72719665897161	2.41375928601016
PDCD11	17.6055152418921	18.1731349440248	18.4287160490973	17.9292410028333	18.6961237597673
DAAM2	43.4462614345863	38.1880157402316	38.306780754024	35.5513077318389	37.0558766669806
NID1	35.8658911592905	40.7031656820195	43.3726421139752	39.9899382027173	31.1215906987143
DAB2IP	48.2642820539592	50.1717174795445	52.4659484356872	51.6297129132395	55.4630822104131
YEATS2	48.2544498737027	50.9753226941552	50.496254582244	48.433811056238	49.6791003637814
PHKA1	13.7417112668627	12.7998842949241	12.0945951323412	11.7976541962034	11.0065736879078
DDX6	160.679974439454	174.335403357664	176.159018276755	160.825169845374	161.230192146433
NDST1	37.2948776785755	36.6842515815509	38.8971936882791	36.0993097955816	36.6796080632027
ZSWIM8	44.7732381542918	37.8489226641932	38.1463861798966	37.2623768657698	36.0045139938296
HIVEP2	4.85542430815747	4.30951129880909	4.56035259288674	4.67349562784129	4.50996900733223
CREG2	0.150310605399658	0.105923658189624	0.126673845838287	0.134376585258577	0.115382038874419
C1GALT1	12.6508553797324	14.0744654731366	14.8504945883976	12.9490953619601	14.4209202992486
SLC6A2	0.0473398958692027	0.0266467593845331	0.0122882409031911	0.00969308774110786	0.0280585016735811
ZFP608	20.6462404870505	19.9115896172466	19.6269770620012	18.9612465555868	16.7508874578267
YOD1	5.69575890666779	6.81385064599066	6.65401857620863	5.86519709490107	6.33973862784899
ZC3H12C	6.19975334939467	6.92400040619282	6.68388595127091	6.32638700603195	7.70783681337402
TIAM2	17.5425825526619	21.5886456529644	21.8404739869657	20.4766365713288	22.0746512113906
TM9SF3	75.4150047841343	82.8625732375665	85.2904003093614	81.80213471699	76.8687697928977
CHRNB2	0.197839157304469	0.285924827618998	0.284879224288024	0.242375203377916	0.314843813377599
ZC3H13	24.746328752855	25.7066262048397	26.7787922384079	23.5416855076417	24.2825025355912
ZFP521	37.3756026797336	38.8251514696504	38.210224734193	42.9014642565176	40.8767656815501
ALX4	10.8935338652851	4.85320150911635	3.48793962862287	2.69961270389235	2.58560949492938
JADE2	4.84121383558427	4.68763850120686	4.26079462319136	3.71095951984981	2.95588062474337
CTIF	11.7265411061226	10.8159983867992	10.7649342845964	11.2529679260203	11.1279010969622
PTPRK	24.578670874925	24.1878010594869	24.3973647592561	24.2474946466109	25.5187389793057
ROCK1	24.2169265937805	28.0979995197919	28.2737165167986	24.6799820330237	23.9767391763197
ANKS1	17.7241190629622	14.8989637724206	14.2447416335495	14.2533308895191	15.2494817807611
KCNC2	0.048267036490055	0.113050409530789	0.201106915557161	0.210079197418861	0.062259937601663
NOTCH2	69.2145318310265	71.7569466681971	71.5788581397637	68.0693484097422	74.1342091018547
RBM27	23.8686766402531	25.4818596824763	25.9227928274846	23.4112023271628	24.7067624067466
MYO3B	0.00238162390801263	0	0.0060294064692384	0.00435483740156456	0.0102522570383458
KIF26B	69.0344504169222	42.9471791082756	41.0320251633679	43.6221791371571	46.6428918770936
IGDCC4	13.7868807447044	12.6670310969356	11.6263331621222	11.6232748770312	8.64095203596053
EMC1	18.1167166344607	17.0639529797553	16.5020958112574	15.7052814063894	16.2613878131308
DIP2B	21.2770638658567	23.3931290380863	24.884607855954	22.3520601649589	23.0555420473338
PCSK5	8.16214626855131	5.56736517200296	4.73462228793517	5.03220512288939	4.92961901577757
ADAMTS12	2.09296049265095	2.14759413442268	2.09262875420568	2.03216737103359	1.5817358291969
MARCHF6	37.640143822898	40.2561795841258	41.097905466253	37.1559193051997	40.1770125778054
RLF	23.9257286535693	24.9018449434485	26.0765922502459	23.4901837935984	22.9179941911251
AKAP12	12.8055673190096	19.1220539795696	20.2541238120576	20.3081847706874	16.4245325181565
FNDC3B	20.2911290665212	24.1643367673537	24.8369717059347	22.6283406041564	20.9179261279395
ANK1	1.21617522609738	0.885327775069788	0.995598968348497	0.924255113424173	0.813485213019175
ARHGEF28	7.90020012925049	9.53179762019274	10.3394599756329	11.0559211721448	10.4030095574643
BTRC	13.0719532022017	14.9638226761094	13.7843854042423	13.578595026998	13.4121052882959
MTX3	19.0575085912694	19.288531971003	20.4362306556141	17.0848043654043	18.1954305646631
PPL	5.2857963757232	4.50666966008423	3.91155236607689	4.01113403459608	4.39784563033383
IRS4	0.0167230623553828	0.0414108363244444	0.0346645209794504	0.0324509500170841	0.00641417170765821
CYFIP2	21.6648517276571	17.8769559789753	17.1912155631854	16.3508565318876	30.0633367387372
CCDC88C	2.6303534201501	3.2160203668107	3.40281375124723	3.16210198171692	3.36119724497522
KIF21A	11.0132143159658	10.1704579829963	10.9266299269335	9.84087039648788	10.0916962447807
KIF5A	3.68229107558688	3.57394031516014	3.16423749840751	2.67655991083248	3.26739637949391
KDM7A	23.5912275668217	27.8142136456262	28.2803677724304	22.821347113812	22.3530078174669
CBLB	20.8712219090798	20.3720375508523	20.505269113903	19.8762860793289	22.6822714259109
DSCAML1	0.081943140612594	0.0533607052464839	0.0423017150631011	0.0455676472190135	0.0824141144876869
MYH15	5.57101479002062	1.26152719280918	0.863222147336395	1.22119760040234	3.89273180875091
GM19410	0.147007757060303	0.188192662561082	0.122087713066383	0.0791975838412331	0.0498723116113154
ZFP651	12.7347095031214	10.8531822715833	11.4706800527848	11.928893146401	10.7738828908003
NRP2	64.691915744984	45.3599902094998	49.6511208494969	47.3281583903225	52.3247397669213
LGI2	1.04471076056899	1.09572911255061	1.31050086874363	1.31578231060591	0.792251890202151
SIPA1L2	30.3618223816208	17.2504074169613	16.5898213922524	16.1838667773121	23.3745884616294
PPP1R16B	1.25701338203776	1.20218560471286	1.33952660090461	0.990618033624646	1.24296111087446
VPS37A	14.1440099405009	13.9895346070525	14.2096322477874	12.7961107947779	13.683337396182
MCM3AP	24.8750326256818	25.0817265899665	24.8362543694192	23.9944305405326	24.5678386533443
EVPL	3.51040943349892	2.78617225974052	2.35306566754279	2.55138971865667	2.39942371248092
NUP155	35.7047576691092	36.3521229691803	35.7579596318527	32.4659065133291	36.1224810602666
SCN10A	0	0	0	0	0
PIK3CA	28.305064820405	30.4462535661149	29.2281971717436	27.9045241715276	28.4487874566367
NXPE3	1.65107769203959	1.89959916122411	1.80310079496003	1.81484164590204	1.66472138519663
PLEKHH1	1.86125871430701	2.23329129218875	2.3301639585968	2.12452793325404	1.88779711263959
TOGARAM1	13.132078099017	15.3204982923434	15.1769267968099	13.9154349546259	14.8331326887918
HEATR5B	11.5148595747802	12.8104980603542	11.9523954753163	12.0780468115809	11.1609820713699
ATP8B1	0.947453729563605	0.755421333184626	0.715595657283684	0.764222788242479	0.674430939266719
UHRF1BP1L	19.320307151908	20.0413592303749	19.576742473332	18.0480716542633	19.6927543106404
BCOR	25.3243121923268	27.4001238182413	30.604293157479	27.8598087232301	28.7871009275913
COL14A1	7.70870694997463	5.16591333124006	2.26565463845547	2.30191261365571	1.45296458353698
UBN1	32.1980037652215	32.772360091786	33.3584827418406	31.4921979182947	32.5661728537905
TENM1	0.78341448078786	2.09997365835111	2.34362733609745	2.72183075395041	1.46081315657394
APPBP2	33.6796813294776	36.2041427724867	35.4438418563613	34.0282434482884	35.5362187753638
SYT7	1.44351985893357	1.91548858060105	1.73221466605295	1.51927843841636	1.09128248187132
FEM1B	41.884187335201	44.0397344856218	43.8733344213091	43.4022483964079	43.3978434475372
DNAH7A	0.264742616913208	0.419910713072728	0.342458766462948	0.358451806865003	0.251771003092776
ACAP2	20.7773019705061	23.8400852996683	22.8977823886538	21.7813446441482	20.8141100997467
KLHL31	0.304645646185816	0.199135801727121	0.227046818295421	0.161187500331656	0.206382157787916
FBXO41	1.17240720484742	1.25303373191802	1.78325698475667	1.65527458821581	1.53537858931886
VIRMA	33.7179813434174	34.810709623659	37.0029420953763	34.0640144986127	33.5832557049816
