data$Gene	bud_OF	bud_OH	eOFC2	eOFC3	eOFC4	eOHC1	eOHC2	eOHC3	eOHC4	eOHC5	lOFC2	lOFC3	lOFC4	lOHC1	lOHC2	lOHC3	lOHC4	lOHC5
IL22	0	0	0	0	0.13889007	0	0	0	0	0	0	0	0.14712801	0	0	0	0.164871945	0
IL22RA1	0	0.130297043	0.820993638	0.185647598	0.572569377	0.255421187	0	0.614319447	0.408198692	0.615440704	0.51103115	0.578855577	0.064473685	1.213915696	0.260609136	0.531347428	0	1.37376772
IL22RA2	0.319474216	0.390891128	0.255821138	0.52717519	0.381730865	0.97680365	1.324151425	1.187872151	1.523731499	0.827486406	1.0220623	1.012485578	0.785294991	0.21921923	0.359901659	0.499214594	2.178726557	0.647617428
IL2RB	0.194324175	0.149713019	0.904125668	0.570189209	1.138591723	1.854400409	0.955782358	1.184373929	1.392864801	2.749137191	1.668926797	1.754297129	1.751482603	2.079078496	1.852408682	1.117564366	2.060006662	1.941819127
IL31RA	5.941710722	3.75973478	4.399733663	1.438177992	2.765043144	4.921530369	5.045854323	3.894174443	3.965352941	6.180504571	4.868493512	6.872588226	4.778534003	4.358859908	7.385053423	5.579680553	5.531745102	4.987347606
IL5RA	0	0	0.128496058	0.502392774	0.390441567	0	0	0	0	0.135807606	0	0	0.131927029	0	0	0.133318182	0	0.132516459
IL6	0.718248675	0	0	0.725636275	0	0.480134974	0.248140682	1.663933944	0.239276081	0.269531341	2.243922213	0.847459546	0.504013461	0	0	0.466305788	0	0.815208789
IL6ST	38.7376212	24.36117593	26.61752092	25.66251763	24.82309346	30.05274074	33.32788319	36.49103838	39.35362234	30.89314679	41.37449904	49.28321374	44.89686196	31.05590181	47.75454096	44.87173987	64.69181813	33.95080627
IL7	0.226018422	0.79922005	0.418320501	0.199429181	0.635633332	0.441599131	1.304981877	0	0.407793477	0.221061668	0.485282135	2.646762706	1.756632748	0.395342459	0.399579534	0.577706209	0.754433493	0
IL7R	0.095276218	0	0.359184627	0.445702299	0.267983833	0.099917218	0.371833883	0.207588158	0.639939485	0.283192555	0.204566718	0.202466529	0.370247088	0.358819661	0.084219743	0	0.205282372	0.100952438
ILDR1	1.349284563	0.752062286	0.126384895	0.118322353	0.31427929	0.55580735	0.32977985	0.863896336	0.134443278	0.673678443	1.289191161	0.638642085	0.457404935	0.378769426	1.030002711	0.224878827	0.279449096	1.030381252
ILDR2	24.99013054	18.35600488	23.0605799	21.27294923	22.0502273	25.33452634	23.81130059	24.86636877	17.43836525	21.69159168	22.90464438	35.79884433	28.63694026	12.87579049	27.98875476	30.22856267	26.97144938	17.87341983
ILF2	437.0431632	611.9787128	440.2714739	447.5891834	413.6845166	359.9275083	350.056837	377.2790875	371.6429404	357.3444839	374.9101285	334.1366081	358.606054	323.6581012	308.0608099	317.8799937	291.6271288	339.0345724
ILF3	306.6639139	286.073352	233.930704	221.740583	214.5197415	208.0474839	231.8135285	252.251511	230.4385795	211.1334635	220.5336972	243.6056571	254.9300617	169.9347411	211.3948138	213.4963587	201.5218579	203.037172
ILK	67.60402274	80.10749462	117.9513294	97.1382878	116.7026332	139.6732663	99.26393371	107.1103688	104.7497721	137.8044039	145.7052348	140.9571561	142.2272509	204.3680111	147.3002777	157.4888122	140.6709608	192.6855722
ILKAP	99.28635219	104.9585419	97.21858865	97.27424147	88.95192282	85.36999295	84.78520767	77.06622587	89.30625999	91.71874479	79.85403648	83.58990981	86.62426376	79.12716106	72.72581687	71.51519152	80.30277714	76.66063418
ILRUN	56.92615715	34.7487388	20.25160896	20.19470705	24.18277626	31.73342762	38.07562859	46.29551664	25.42688633	33.62541367	41.35580559	55.70178132	52.00678927	31.34025229	43.63826336	47.63893496	32.6672681	34.06219942
IMMP1L	65.71060676	69.4674943	71.54699219	63.0762061	59.22860874	58.93957737	69.10972001	52.64391432	63.04731807	58.70464684	53.385836	60.20605191	57.74437081	45.71150266	44.60575839	50.57844625	46.7289102	52.17304568
IMMP2L	22.46063844	13.92760859	10.52823259	8.781606618	6.626199843	9.845961523	6.111507961	11.30493052	8.776440875	9.53433244	9.635430321	7.239808129	5.552156259	8.047460315	8.990600935	8.080972869	8.690070331	8.905109797
IMMT	135.9917116	140.7377664	89.56716071	85.48362325	79.58939954	78.42773012	79.74793875	90.71623611	83.41799461	88.87472423	91.96783551	100.9777682	101.2436217	79.4543396	85.99055976	93.14124517	89.45146277	90.82845682
IMPA1	38.87695234	36.09855704	23.15663343	32.82821334	31.26379414	36.85937013	55.34429801	44.39589807	43.531162	39.16327275	36.52580365	34.37157814	33.05065707	26.52839014	32.23362259	39.11007161	48.56428686	34.62184349
IMPA2	24.83771757	22.30439171	9.319704467	10.72792339	12.90784929	17.34521055	21.27785046	24.32529978	24.24374215	16.82269608	19.37980395	32.95224726	32.13182639	21.62050041	26.02616571	31.14847009	34.40392726	30.83020158
IMPACT	38.36926339	47.00595121	34.66584564	40.30130225	29.30722762	27.60480387	30.2454792	40.26096122	37.38772314	28.21712144	38.87720235	42.01506671	38.71923402	32.78230182	35.23163655	35.36316335	32.10055377	33.45781711
IMPAD1	80.22707851	49.7239253	22.79676986	25.07334561	20.75766533	28.30902643	41.80269444	49.77808556	34.02046522	27.02861666	32.84852937	42.31146966	33.78111288	20.25062337	41.43300574	42.0838282	51.33267227	34.48164965
IMPDH2	204.1742719	290.384067	141.5521701	135.6955321	151.6422071	139.1710785	141.871658	136.4991024	135.3903699	135.0900587	135.415151	132.359113	126.859283	130.2072133	131.6554264	138.3290142	131.4651228	134.6619446
IMPG1	0	0	0.169758161	0.229066986	0.055297413	0	0	0.097467172	0	0	0	0.062213754	0.11458239	0	0.122222823	0	0.061445702	0
IMPG2	0.041669107	0.029469089	0.469846201	0.198625739	0.312568556	0.5519459	0.48786526	0.330277402	0.856376512	0.288464111	0.583542294	0.664430563	0.49113059	0.414999531	2.335715175	0.939375024	1.460048347	0.264909626
INF2	2.570205538	0.942550314	1.995606605	1.771409221	2.340684523	2.71193277	2.604233643	3.395977656	3.235306977	4.561059676	2.521187252	4.050595553	3.498512503	2.218575945	6.315214009	4.531117131	5.373887773	3.461238453
ING1	22.56348723	23.84467838	34.61655299	39.85817697	35.09592317	36.00401888	38.94020711	40.79895956	40.49195546	29.10374826	43.42920487	46.23729952	47.53016824	31.73585876	38.77697148	37.11603625	33.49188207	33.9278532
ING2	31.49987525	30.65684232	20.28427208	19.241044	13.50586941	19.81830226	19.0222089	20.381325	22.63878724	17.4831812	24.00607797	21.3689267	20.09930855	18.14596365	19.90757869	22.82709774	21.83404835	18.34234735
ING3	29.18256675	27.87341776	21.3698817	21.76647779	19.99702751	16.69238745	21.64358215	25.76687614	24.7431367	20.40413153	20.2952621	23.7830151	21.73854933	19.08299204	24.98032566	29.10339611	24.04440914	22.34985333
ING4	120.1897945	131.0685595	98.80913322	97.3183273	118.7809069	104.5635105	100.3285396	119.6217553	102.4663375	109.6724014	134.9546154	137.6009957	118.1941133	107.9427487	122.9869944	131.7610066	124.4868879	129.768968
ING5	19.5013835	16.46924885	10.03936756	11.28199943	9.781298199	8.262188474	9.18210856	10.48916853	9.4936911	7.848434902	8.700672952	10.73213733	10.81540071	10.46987671	10.17385964	11.48056578	10.65610716	11.34574451
INHBA	0.410514347	0	1.775734765	2.794746287	1.349499263	2.39050042	1.512258324	5.298389496	2.841433563	2.103819165	3.423689748	4.118018702	2.868533736	1.475104552	8.254085465	5.148973348	7.126913992	1.173903154
INHBC	0.453783074	0.221123921	0.396470047	0	0.390918311	0.392297613	0.398384534	0.199669329	0.32394245	0.529551707	0.440866296	0.111524904	0.103482381	0.196256328	0.108004917	0.083163029	0.115962564	0.331295472
INIP	47.5659977	43.08027954	19.67738557	20.14217103	21.16030898	18.44718469	24.72866051	22.94447501	20.76330747	23.2294931	49.87301833	49.51115194	46.52602066	48.76657802	46.88107289	50.04434325	39.14093471	50.12270838
INKA2	3.715249724	3.684822911	3.970430959	4.046455026	7.036504925	13.7479454	8.814691852	9.941701795	8.506432676	19.58176379	21.76232496	23.35406145	20.58471196	5.621352078	14.34290171	14.18190135	6.304935888	3.390269891
INO80	20.46114262	14.01230311	18.76868343	18.7440382	16.06685542	16.31562313	17.47726401	17.69418847	15.8977814	17.26004847	16.06594177	16.48023373	17.95031099	12.57448864	15.5494078	16.45200556	15.42509705	14.55259265
INO80C	35.63696724	28.443596	11.09142796	9.444681014	8.189110018	14.41228931	18.51584865	18.69477606	18.95990652	14.22417396	15.72441152	22.30400189	23.1943776	11.75323994	28.92035978	33.0165534	25.73875184	17.19928272
INO80D	0.975075694	0.886167013	1.121045218	0.935375558	1.260965351	1.392034478	1.541693048	1.871439524	1.488679997	1.497993771	2.010294919	2.231441801	2.606487094	1.52010116	2.349932115	1.907758366	1.050876146	1.813671978
INPP4A	12.04048888	5.016797023	5.611251536	5.016468997	5.256392684	6.800424703	9.432313485	12.41432974	9.256435781	9.482384233	10.18918487	18.65274849	16.17488522	7.768106434	13.86166989	14.2346614	12.52259602	13.72782032
INPP4B	1.058069114	0.506253586	0.235579636	0.40551425	0.373131257	0.951603162	1.491143761	1.819633679	1.516041184	0.936500879	0.510097319	1.574046772	1.832204146	0.136242715	0.961514886	1.208406715	2.406069289	0.314533372
INPP5A	39.08803977	31.82132406	30.14483747	28.70866507	29.83932196	32.05868295	51.77693828	40.71646225	39.66606813	29.03352728	52.01481239	46.40405967	63.6533674	38.43885329	42.00529866	46.00904169	46.17743274	45.72587536
INPP5B	60.18720198	52.42987548	76.99082833	84.94414775	73.17799167	76.14827373	75.77445189	91.44173546	86.34367706	79.25271209	82.09645262	86.73104539	91.87607447	64.34338028	72.00655599	67.81291286	78.16443586	80.30386053
INPP5D	1.083845408	0.727268116	3.002791156	4.154099726	3.70713613	6.280656628	5.564843502	4.986377304	5.487329627	6.822047324	6.678102051	6.344681176	5.002358718	6.771587442	4.609422668	4.13537936	6.521434257	5.376202773
INPP5E	21.6326445	27.36330475	31.94832467	32.96642802	28.02983666	28.44110214	25.00085355	30.00518456	28.04025075	29.48024225	24.19279372	25.86202952	29.41397111	23.51130972	23.30902754	22.41581412	22.80879676	24.29675857
INPP5F	8.136753419	7.282321804	5.734520776	5.986350883	4.896704363	5.529101282	5.78270421	5.300231972	6.355470524	6.06021833	5.258771771	6.1185564	6.87399603	5.093089315	5.04541439	5.001203712	5.072827016	5.661216438
INPP5J	1.521974993	0.748970884	12.76794057	12.81402869	11.35457081	10.33274644	8.139000948	8.063769945	9.27673455	13.15797666	12.84229479	13.2674038	9.804180955	11.29571295	10.0617967	9.127829265	8.771498424	12.16498861
INPP5K	20.06384109	12.35699281	20.12981554	24.40153556	18.22898558	23.35697936	28.86393485	30.40561451	27.86627443	24.53965406	24.44181255	31.98030854	38.61386555	15.27041944	27.85073824	29.78304189	33.2073411	23.24411675
INPPL1	3.303621739	2.730692542	39.02441292	42.61455542	44.72941392	54.4457676	46.524983	41.73370995	44.5349194	61.70145882	46.37968776	51.65979918	47.26680117	33.98865531	42.01389836	36.86444549	54.63741977	41.63823356
INSC	0.047952725	0	0.448671777	0.546034347	0.179842126	0.582804166	4.251771344	2.909165078	2.89402221	0.810115601	3.194800474	5.045225774	2.749631382	3.123741431	8.858705837	10.29946214	11.98501077	1.550588873
INSIG1	24.04586337	21.45411517	7.893858065	8.924554935	10.77480154	9.962548458	30.34844796	34.32877688	28.85295134	12.08163855	13.79663928	21.65429851	23.84018361	14.71087481	25.05690328	30.57558363	51.30054519	16.52883885
INSIG2	21.01952451	14.81754321	27.38505669	26.61887139	33.94923853	32.66497739	44.19075471	49.44966294	41.02603877	30.54217083	45.59019285	59.27544414	54.31272785	46.82366671	47.99516068	53.63040769	58.13105101	55.59626744
INSR	6.738248955	2.772933121	1.356855283	1.296146028	1.17089624	1.244659532	2.389752278	4.568281584	2.386726731	2.169283766	1.290559079	3.787748526	3.147425389	0.784165043	2.419251878	2.455943019	3.262045682	2.451500937
INSRR	0.194368173	0.245905683	5.491715599	4.014744167	5.161352206	8.248150191	4.631772628	3.931541068	3.730092415	6.591939934	7.218634795	7.022157324	6.185613756	3.742801056	4.078485911	2.844088999	6.013879871	4.012155969
INSYN2B	0	0	0	0.12352061	0.178909329	0.172690882	0	0.105115144	0	0	0.13451249	0.06709549	0.063146913	0.111244174	0	0	0	0.188780409
INTS1	21.907226	20.45843079	29.45487716	30.13577885	28.37081768	28.63012202	26.99632124	28.12527278	25.59211341	26.8633651	26.81683319	29.87271155	28.78794759	21.26069518	25.74926801	24.99796679	24.98268375	27.06207997
INTS10	57.75762212	67.87189169	40.14499752	37.02229307	40.30853779	38.74610785	42.6651383	44.968343	42.70063307	41.29667457	42.83051047	42.88022496	42.40541037	39.74639004	43.66007314	46.05396896	41.60828555	45.26344595
INTS11	72.58460675	76.85658468	50.05355507	52.26519717	46.85176137	46.66513533	46.21227706	52.6655487	51.27366947	46.34047794	52.13811815	54.83645416	63.19976291	45.69543622	45.47119235	50.76182008	50.41192817	61.35086477
INTS12	52.5574151	48.62155493	47.33487646	56.81414611	46.60913306	46.26922903	47.4706746	44.0104022	52.70154639	45.57752813	45.34855083	46.47342049	45.31738229	38.39583302	37.46855256	35.0735833	41.3612852	42.03252867
INTS13	194.6139524	193.0607719	100.4822672	82.78313645	82.62149963	87.48415555	92.32239027	118.2736538	105.5987064	95.27415849	120.7253488	124.0246826	123.2842696	87.29149824	122.1169889	117.4896042	103.885271	139.7282735
INTS14	60.65259036	60.96024896	52.6718526	53.14470414	51.62082379	53.92712192	50.38070436	57.0773664	55.23965045	52.40863173	46.63126627	48.11870216	56.6937021	35.39718633	43.58936574	46.1293887	47.16306919	52.31925979
INTS2	64.91240877	48.37592247	35.35082225	38.16596323	36.98982176	37.64197666	42.40696739	47.46558588	45.11049727	42.12499849	36.62578535	44.71660696	49.33993849	27.68751807	37.38507159	35.18286412	37.77846633	38.0796901
INTS3	18.38089525	16.4719005	22.68942078	18.35456621	22.24457376	20.8416621	21.68281957	25.72794086	20.46964166	22.86102034	23.66290136	25.3086916	28.51051689	21.51402526	25.11805594	23.05028061	21.23633906	23.84428009
INTS4	20.37294613	14.24299775	7.905585015	7.275669841	7.844784871	8.129318427	10.49230193	12.20988182	10.26167876	9.397134004	13.65988695	16.16879393	15.01801132	9.238885825	15.56266384	14.51738651	12.07757275	11.21526288
INTS6	34.25741008	26.20912505	100.653968	111.5257923	89.48594253	91.00553674	90.60773642	76.60212651	95.08750911	74.25557941	67.03376694	69.1861788	69.36976608	50.89932167	51.41623691	47.91855332	58.03753649	56.08257502
INTS6L	27.5693081	25.58045848	40.70471808	43.40818809	35.26569418	28.41494818	32.60332155	38.36041	33.45208016	31.85326152	29.39724967	30.60681595	29.24510159	22.56566656	23.32925326	24.74562721	26.87468406	21.33543113
INTS7	37.70230055	28.34251534	19.97071444	19.60738173	14.65847117	16.52812658	16.85497426	22.45678216	19.93629386	19.23565546	15.01518534	19.0333894	20.56732012	12.43496615	19.40157377	21.37485588	17.16162011	22.11281419
INTS8	51.97600656	45.84544777	36.48851415	40.4967592	36.60315832	32.66341484	41.24827482	47.67175595	42.30161382	34.7577608	49.04957487	53.72114709	46.98917494	33.91657591	46.29891757	42.13474342	41.77330186	43.50105643
INTS9	31.12994673	26.33245907	14.08453561	17.8966128	18.34008841	21.00474	20.5737051	25.13993757	23.52827993	18.36004147	26.67953495	28.990711	32.413383	16.57966439	27.74559457	29.56834967	24.05311656	25.4438661
INTU	18.22466201	18.55917329	18.77463024	17.51215965	24.38222623	13.13225551	20.89890346	26.87629658	34.77267423	23.43575173	20.48878239	38.3528725	43.40827443	39.72375917	35.62815278	36.3302691	20.63482916	63.79867705
INVS	21.04345413	14.0434944	17.33888903	18.71349211	18.89428719	18.90663374	20.25507177	21.90626014	20.8765651	19.49807387	21.7067878	23.8290563	25.14045118	15.85535937	20.09451211	20.5373327	21.43029541	21.06977719
IP6K1	59.80878001	49.20734569	52.24187747	51.28591789	53.68899668	54.24541383	51.41383596	59.42872422	57.75774993	57.50776932	54.50134763	72.95933337	72.63591241	39.90813917	68.87201386	60.466912	52.98170178	53.0319653
IP6K2	76.6019511	63.96844414	53.79013343	59.12381487	46.44529921	57.78759557	68.32327931	54.47041246	53.21540907	44.20507606	55.24655348	54.16228871	57.65895938	48.1504973	53.71778541	51.02288465	57.6546082	52.65955552
IP6K3	2.803029629	1.065683651	0.387450075	0.571872008	0.323105963	0.663504905	0.473552182	0.207154465	0.338623634	0.978048151	1.038234172	0.732419466	1.023688286	0.055671972	0.529465397	0.319741241	0.378611425	0
IPMK	30.78084229	27.22804789	19.58996489	21.24441993	25.31731166	31.78331757	28.17865947	34.40391121	35.72494302	29.06182906	32.22394405	36.11942918	40.57953433	29.22367571	40.33857225	36.2562797	42.0037669	34.29305981
IPO11	42.22942935	35.75063578	15.89340623	17.12469814	12.66687765	15.09947636	18.63946812	21.12635939	18.21986544	17.05577429	19.21183134	26.03796898	21.15486347	16.00624451	23.08003281	21.83327941	19.07452404	19.88138538
IPO13	28.15140778	30.74680982	38.41985849	35.03043085	44.38845522	43.54444031	31.36271414	31.26330124	34.95035475	50.73903763	40.43374236	42.45334445	44.75465221	49.07366981	42.99516956	41.14686227	36.44399114	47.18976764
IPO7	151.287758	127.3051699	63.69559679	71.37083152	53.26560894	57.56198785	77.2320492	82.42907499	74.3732114	62.35848884	81.06551235	86.83191001	87.41509838	56.89114279	81.82638377	86.95623834	76.06501843	70.88441064
IPO8	8.684509691	4.402073901	2.416893005	1.95474921	2.09248264	3.554818512	3.287081954	5.286795974	2.297847352	3.567788202	3.94480559	6.43384221	7.070367143	4.601891483	5.714457822	4.884500381	4.036453579	7.102345329
IPO9	74.19481214	67.20475832	30.4886197	28.59511006	28.22910184	31.39250633	39.4790501	45.55484888	37.68721841	37.39997866	49.34491673	56.42028007	57.70389248	35.84817172	58.47735325	57.09658485	45.92215482	53.17423061
IPP	23.22313993	18.79776076	17.16503151	18.84853638	12.66671449	12.33685731	15.4170364	20.61763982	14.93658104	13.68890038	17.97510542	21.416748	20.31149732	10.54383204	15.08873248	15.67229671	14.45897212	16.80153162
IPPK	17.21663923	7.907563874	9.383674797	12.05408463	9.085595984	11.0977055	13.58466131	20.12122656	14.02930248	13.0221952	15.08992353	17.81913491	18.97433116	7.896200484	13.41126654	13.64634728	15.81325128	13.74854797
IQCA1	1.129401153	0.48061021	0.080778642	0.534901432	0.394595109	0.657918706	0.742600001	0.06956896	0.168801005	1.004096751	0.981976585	0.806928872	0.239954235	0.362491216	0.087238754	0.659178838	0.631863007	0.499766493
IQCB1	17.41510491	15.28340948	17.29148002	20.04401547	19.63161471	20.49382342	21.41675615	20.35370965	18.78631571	19.46151884	23.32529616	21.19070879	18.48680623	16.42167506	18.70380696	17.47738993	18.87804115	17.38569013
IQCD	8.833115575	5.565996355	6.241704761	5.330360742	5.455223049	5.864439837	5.086884215	4.058705801	6.007624718	5.57772338	3.034101475	4.341249706	3.87774002	3.375558045	3.044014094	3.982722302	3.301146098	3.692761909
IQCG	1.431899526	2.470531487	0.758891845	1.272293493	1.18925114	0.329713613	0.332938791	1.104722428	1.468367677	0.811573492	0.247619144	0.860378214	0.886469631	1.256683551	1.311175694	0.386803489	0.480667241	0.586725572
